@relation acc_3_0.8_model_11_UpFall_44F

@attribute ARA numeric
@attribute MeanX numeric
@attribute MeanY numeric
@attribute MeanZ numeric
@attribute MeanXYZ numeric
@attribute VarX numeric
@attribute VarY numeric
@attribute VarZ numeric
@attribute DiffX numeric
@attribute DiffY numeric
@attribute DiffZ numeric
@attribute sdX numeric
@attribute sdY numeric
@attribute sdZ numeric
@attribute CovarianceXY numeric
@attribute CovarianceYZ numeric
@attribute CovarianceZX numeric
@attribute ZeroCrossingX numeric
@attribute ZeroCrossingY numeric
@attribute ZeroCrossingZ numeric
@attribute xPAR numeric
@attribute yPAR numeric
@attribute zPAR numeric
@attribute xSMA numeric
@attribute ySMA numeric
@attribute zSMA numeric
@attribute SMA numeric
@attribute SMVD numeric
@attribute meanPhi numeric
@attribute meanTheta numeric
@attribute varPhi numeric
@attribute varTheta numeric
@attribute igPhi numeric
@attribute igTheta numeric
@attribute Energy numeric
@attribute XFFTEnergy numeric
@attribute yFFTEnergy numeric
@attribute zFFTEnergy numeric
@attribute xFFTEntropy numeric
@attribute yFFTEntropy numeric
@attribute zFFTEntropy numeric
@attribute Activity numeric
@attribute Complexity numeric
@attribute Mobility numeric
@attribute Status {A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11}

@data
48.316091,-6.938086,6.613699,44.492649,44.168262,116.308612,5.244196,306.565797,36.346391,8.173729,54.403845,10.784647,2.290021,17.50902,11.94553,33.542319,137.022184,0,0,0,0.07573,1.250999,1.228222,-15408.417502,-64518.446598,-418485.926767,-498412.791653,1.11447,7.712498,24.259013,244.240432,2708.968776,4.224285,8.861452,1.372704,1.049373,16.174298,701.121576,-0.11438,-2.169787,-5.516286,0.785857,1.008065,1.008,A01
49.293418,-1.388416,7.325664,48.698102,54.635351,1.735951,4.143981,152.349884,5.294669,8.212607,53.322502,1.317555,2.035677,12.343009,-2.174827,24.922767,-11.995945,1,0,0,-2.316396,1.129414,1.09995,-15803.295563,-64446.573094,-418390.976711,-498640.845996,0.543295,6.899837,11.80792,195.210912,16363.880204,4.600034,0.40828,1.388794,0.033182,15.543585,668.143403,0.004117,-2.387673,-6.598572,0.792391,1.008065,1.008,A01
49.083331,-1.830115,7.442166,48.475164,54.087215,0.185359,3.679548,153.059562,1.994915,8.1715,53.321401,0.430533,1.918215,12.371724,-0.807247,23.723743,-5.212724,0,0,0,0.022458,1.111437,1.104986,-15833.844519,-67070.617421,-435364.435676,-518268.898692,0.511774,6.526306,26.324956,172.685155,2778.440396,4.589037,1.150095,1.398627,2.0147,18.188902,764.344551,-0.004001,-1.36897,-3.681966,0.796857,1.008403,1.008333,A01
49.791526,-1.949326,3.209906,49.200566,50.461146,13.910026,6.590484,184.777115,19.669338,10.193325,54.893171,3.729615,2.567194,13.593275,7.903076,22.285788,25.928324,1,1,0,-0.602982,1.666859,1.118763,-7444.311762,-33348.343557,-422898.789354,-463691.445269,0.901267,6.606863,33.257142,1741.452067,20877.88896,1.835447,3.693976,1.888658,2.317618,4.201741,742.809398,-0.014542,-1.151758,-4.746239,0.988084,1.008064,1.008,A01
49.461159,-0.926503,3.795809,49.301525,52.170832,0.061486,1.145964,146.942707,1.089799,4.433498,53.899225,0.247963,1.070497,12.121993,-0.244514,12.870685,-2.73649,0,0,0,0.002482,1.168716,1.099869,-8423.038515,-34587.415592,-423541.903581,-466552.35833,0.464019,19.053687,61.22206,3970.058971,17057.328797,2.326655,0.565991,1.908323,0.080183,4.714079,686.310597,0.004943,-1.602471,-5.017053,0.995128,1.008064,1.007999,A01
48.503887,-0.922426,3.825888,48.339,51.242463,0.054983,1.102809,172.977454,1.159013,4.452345,53.899102,0.234486,1.050147,13.152089,-0.22484,13.790167,-2.793931,0,0,0,0.023742,1.183868,1.121767,-10771.747365,-41502.016948,-496924.85257,-549198.617616,0.544379,12.579239,52.387248,638.262022,11020.865404,2.106856,0.512822,1.935159,0.93353,5.721388,817.565081,0.019458,-0.525632,-1.594392,1.009576,1.009523,1.009434,A01
48.155591,-4.090276,0.933497,46.049462,42.892683,71.342384,6.329364,272.739397,29.430341,10.48916,53.964647,8.446442,2.515823,16.514824,12.723902,12.969087,99.498503,0.5,1,0,-0.201471,2.637666,1.178486,-6377.030987,-18808.598611,-423545.121812,-448730.751778,1.041756,21.788176,95.937984,5572.333229,1499754.719976,0.543121,6.570959,1.831307,9.23024,2.043674,709.201433,-0.048316,-0.82841,-4.639001,0.978631,1.008064,1.008,A01
49.315666,0.33976,2.110023,49.261947,51.711729,0.188754,0.312205,153.419717,1.87535,2.415285,53.934345,0.434459,0.558753,12.386271,0.158759,6.819516,3.014741,0.5,0,0,2.670564,1.166947,1.101019,-7042.414168,-18357.159434,-423632.060562,-449031.63457,0.450369,23.171682,631.677434,2165.776359,6065842.734691,1.355247,-0.1228,1.852679,2.078425,1.233994,698.51015,0.044235,-1.479605,-5.347115,0.986325,1.008065,1.008,A01
48.636687,0.498876,2.122321,48.58034,51.201537,0.156772,0.343868,169.648039,1.892212,2.416878,53.934061,0.395944,0.586403,13.024901,0.15361,7.619511,3.326365,0.5,0,0,1.852588,1.159899,1.116461,-8243.344696,-20973.330884,-484158.4124,-513375.088389,0.50691,22.865315,888.590488,2109.471699,18582001.446467,1.193362,-0.25455,1.851025,1.124223,1.645958,866.429161,0.038026,-0.517181,-1.89189,0.990877,1.009249,1.009171,A01
41.299138,18.945334,-1.104544,-33.905508,-16.064718,30.460085,66.402603,220.155197,22.075902,30.675404,44.178485,5.519066,8.148779,14.837628,29.379689,-103.421896,-77.249288,0,0.5,0.5,1.179599,-3.168291,-0.070042,-164858.018214,-19358.992807,-324991.100527,-509208.118795,1.099214,18.433758,1.672698,2396.02082,12.079485,-4.70587,38.282075,0.759869,108.803486,8.027706,456.969609,-2.220244,0.034377,5.283691,0.49667,1.008059,1.007998,A01
42.781815,19.393914,2.059329,-38.062862,-16.60962,22.578485,0.846357,79.732558,22.344555,3.499492,42.13603,4.751682,0.919977,8.929309,2.910285,-4.56024,-41.804911,0.5,0.5,0.5,1.152143,1.699336,-0,-158068.338994,-10702.619724,-329196.627813,-497967.587655,0.570671,23.920002,2.114394,2405.573267,17.925122,1.731228,14.954026,0.772608,97.822297,0.357528,411.141606,285295001545865,158772478265121.88,-575294126350729.5,0.503682,1.008063,1.007999,A01
42.342854,19.641278,1.18505,-35.799761,-14.973433,29.08566,38.594358,183.813235,22.168936,26.883928,43.692322,5.393112,6.212436,13.557774,23.479279,-72.96232,-70.094347,0,0.5,0.5,1.142234,4.136575,-0.028399,-164518.21321,-19889.819441,-325673.624731,-510081.664339,1.037304,11.05258,1.750084,577.692948,12.955995,-2.481465,35.659054,0.888183,103.019643,7.898935,433.064237,-2.31538,0.028915,5.358799,0.555039,1.008064,1.008,A01
42.590528,19.647342,2.808715,-37.662888,-15.206831,23.410793,0.970367,89.103792,22.145605,4.973251,42.096319,4.83847,0.985072,9.439481,3.70563,-6.641692,-45.202207,0,0.5,0.5,1.140694,1.453067,-0.005124,-161811.927922,-13273.426145,-327373.533802,-502458.891533,0.569069,16.003871,2.048779,1044.048966,16.808256,2.093911,16.061224,0.900908,97.561766,2.900401,434.479456,-2.410567,0.107151,6.446459,0.561863,1.008064,1.008,A01
41.908772,19.278171,2.506108,-37.104984,-15.320705,25.982425,0.698362,100.856784,21.612163,4.317831,42.131668,5.097296,0.835681,10.042748,3.061812,-5.175509,-50.642045,0,0.5,0.5,1.134867,1.366993,-0.005201,-184272.276269,-14622.422035,-374446.087617,-573340.790273,0.629895,17.217246,2.064148,1217.297598,17.056812,1.761018,13.62215,0.933149,125.758009,1.450952,516.633098,-0.859504,0.069649,2.256488,0.576282,1.009258,1.009172,A01
42.232758,19.785174,0.360306,-35.26101,-15.11553,28.74918,45.405208,202.514787,22.879365,28.065617,44.333726,5.361826,6.738339,14.230769,23.934346,-83.543495,-71.906896,0,0.5,0.5,1.173877,14.27123,-0.044291,-170960.806711,-20301.262517,-322516.149541,-513778.225749,1.028038,12.16982,1.699674,717.377137,12.322376,-3.201348,15.253125,0.836578,107.190632,7.500357,423.778203,-1.818453,0.020652,7.971542,0.520369,1.008064,1.007999,A01
42.529065,19.963588,2.441877,-37.461836,-15.05637,24.013939,0.515371,89.005173,21.809364,3.888039,41.468679,4.900402,0.717893,9.434255,3.328839,-6.428709,-46.213915,0,0.5,0.5,1.105741,1.226122,-0.003337,-171354.348523,-18453.712947,-322430.393063,-512238.458334,0.525716,18.682027,2.023604,1472.562345,16.410654,1.724622,15.583199,0.848831,108.447349,4.346434,418.789096,-1.909726,0.107245,9.864234,0.526995,1.008064,1.007999,A01
41.543918,19.485564,2.320341,-36.606511,-14.800606,29.451584,0.464463,105.038486,21.71356,3.669551,41.468038,5.426931,0.681516,10.248828,3.609022,-6.82406,-55.611766,0,0.5,0.5,1.132098,1.196182,-0.003415,-210964.996731,-22500.348858,-396919.074473,-630384.424595,0.635466,17.695331,2.02572,1256.018004,16.428708,1.446718,12.741652,0.891144,144.124514,2.396221,509.688518,-0.565568,0.054676,2.936213,0.543286,1.009997,1.009901,A01
43.769922,-29.659278,-13.036257,-2.603848,-45.299383,253.667542,655.702437,78.850632,48.385177,57.555572,22.894991,15.926944,25.606687,8.879788,-329.951328,206.688184,-107.090369,0,0.5,0.5,0.033109,-1.014402,-2.550557,-127118.107809,-345122.342011,-114576.411466,-586816.863356,1.770278,0.502369,-0.028805,205.135971,0.813049,-11.205248,11.21701,-0.014862,49.923484,504.541434,58.059868,-0.739732,2.223573,1.895375,-0.114165,1.007707,1.007872,A01
43.392867,-23.173293,-24.211124,-6.65687,-54.041287,174.250703,581.914239,82.398062,47.309606,57.258089,22.868842,13.200405,24.122899,9.077338,-241.596649,198.183161,-85.779252,0,0.5,0.5,0.042376,-0.533907,-0.993553,-125450.087557,-343240.504913,-120513.876017,-589204.470495,1.719013,-0.154901,-0.406741,135.806524,1.516165,-19.809813,-2.824573,-0.016364,51.266604,506.375191,61.48467,-0.565117,3.028156,2.567405,-0.116076,1.007936,1.006481,A01
43.318771,-16.669804,-35.155243,-10.51077,-62.335817,38.217455,287.911819,58.924396,38.489394,51.469055,22.319391,6.182027,16.967965,7.676223,-32.504046,113.025391,-16.966677,0,0.5,0.5,0.05531,-0.203003,-0.574436,-124538.282073,-343440.781251,-121803.620907,-589782.686481,1.428185,-0.153255,-0.793401,12.749702,3.130818,-28.280761,2.041157,-0.017622,50.979739,517.735268,63.123354,-0.454585,3.757826,2.996778,-0.118071,1.006546,1.007235,A01
43.234491,-17.97525,-32.043767,-11.105072,-61.124089,52.251871,404.581117,67.058792,35.663329,60.115325,29.724916,7.228546,20.114202,8.188943,-79.909331,154.944059,-35.841119,0,0.5,0.5,0.053958,-0.487426,-0.8017,-135447.461936,-347125.325888,-100535.470907,-583108.261016,1.588838,-0.0327,-0.852186,4.842345,3.566303,-25.225504,53.200937,-0.062464,53.68513,508.591374,41.034546,-0.534588,3.056955,3.767999,-0.21546,1.007389,1.007892,A01
43.992218,-14.163428,-39.104776,-13.635685,-66.903888,32.910579,122.598714,18.269021,19.489808,45.622547,20.09576,5.736774,11.07243,4.274228,60.783102,34.4321,14.318675,1,0.5,0.5,-0.108069,-0.007544,-0.005794,-140202.89804,-351593.945562,-85058.027144,-576854.879922,0.828736,-0.897012,-1.244551,3.269893,12.912915,-34.451005,-21.617641,-0.063784,63.646447,479.286725,27.712228,-0.432129,4.340423,4.656169,-0.217394,1.007957,1.007499,A01
44.997524,-15.882629,-40.219585,-12.237321,-68.339536,16.073138,102.276496,13.597673,18.130076,45.621888,15.909809,4.009132,10.113184,3.687502,40.394993,30.060084,11.320663,0,0.5,0.5,0.01977,-0.007335,-0.006456,-143980.664004,-349077.480384,-86092.35832,-579150.507204,0.682103,-0.894128,-1.079504,3.247391,4.677943,-34.488164,-36.90311,-0.064086,66.17151,497.178363,31.401095,-0.539104,4.511475,4.545256,-0.219573,1.007564,1.002751,A01
42.772344,-19.276172,-30.094136,-11.778261,-61.148569,42.131383,423.71906,75.882082,34.132774,59.352651,28.882696,6.490869,20.584437,8.711032,-62.484146,178.144882,-28.568081,0,0.5,0.5,0.049699,-0.547104,-0.867417,-147123.242412,-330411.79085,-131650.833108,-609185.868972,1.556561,-0.188701,-0.819043,4.820336,3.273926,-23.232573,2.742871,-0.083485,68.855293,454.534157,72.885484,-0.592421,2.535442,3.774864,-0.205907,1.008048,1.007999,A01
44.597353,-15.651566,-38.627683,-15.298855,-69.578105,39.403337,77.905183,12.994625,20.513256,43.147598,18.695685,6.277208,8.826391,3.604806,50.786494,31.099998,20.330041,1,0.5,0.5,-0.075071,-0.008621,-0.005817,-151071.51096,-329440.621292,-130122.065299,-610634.207004,0.718648,-0.938401,-0.475432,3.55753,23.649482,-32.881995,-22.280425,-0.084419,76.63812,405.324125,64.023293,-0.473162,3.916686,5.710124,-0.207636,1.008064,1.007996,A01
44.908002,-17.128197,-38.50976,-15.460624,-71.098581,18.288203,91.233585,14.827041,18.979866,42.662295,17.877168,4.276471,9.551627,3.85059,40.539058,36.28268,16.038116,0,0.5,0.5,0.021053,-0.008647,-0.005757,-150532.271368,-325540.269682,-138217.287903,-614289.833718,0.665466,-0.961246,-1.183723,3.728686,5.609789,-32.021076,-27.81704,-0.085318,73.194409,429.338868,77.696685,-0.585655,3.801722,5.718647,-0.209367,1.00806,1.007992,A01
43.794025,-16.84761,-37.467558,-15.140662,-69.455831,22.31365,109.026692,17.047545,18.966111,42.572084,18.109979,4.723733,10.441585,4.128867,49.186147,42.986689,19.375178,0,0.5,0.5,0.022175,-0.008888,-0.005878,-185238.090231,-399779.925052,-172177.597313,-757195.618329,0.768637,-0.964186,-1.185673,3.758645,5.626709,-25.697956,-22.215599,-0.060404,111.802935,513.513947,98.107957,-0.163436,1.13623,1.761357,-0.197687,1.009979,1.00988,A01
41.867183,17.551627,-6.718697,-32.748379,-21.915449,16.332403,75.632614,349.589715,21.536851,31.704087,51.703616,4.041337,8.696701,18.697318,-3.536855,-134.843688,-33.538437,0,0,0.5,1.25751,0.102698,-0.223598,-146576.507125,-19289.145067,-333915.892053,-499781.549711,1.243227,-13.527066,1.78003,784.837422,14.327247,-7.803328,7.198893,0.937764,76.558002,0.793593,485.349179,-1.046719,-0.186556,3.892946,0.604372,1.008064,1.008,A01
42.633521,16.816218,-2.026206,-39.068124,-24.278112,23.991324,1.145554,93.476196,19.3868,4.607785,42.977136,4.898094,1.070305,9.668309,-4.866154,8.696878,-46.372011,1,1,0.5,1.130397,-0.986579,-0.005913,-146498.306946,-19537.391803,-333816.594358,-499852.295975,0.547553,-18.131125,2.323746,2027.569089,24.726185,-1.106506,11.481782,0.949103,79.909133,1.07119,499.90235,-0.973612,-0.048988,5.521062,0.610193,1.008064,1.008,A01
41.610764,16.782081,-2.235199,-38.001639,-23.454757,20.866109,0.336066,110.597797,18.407214,2.45087,42.975014,4.567944,0.579712,10.516549,-2.631636,6.043057,-48.021286,0,0,0.5,1.119624,0.022817,-0.006079,-176968.990829,-23557.756616,-403088.350405,-603615.101346,0.594097,-18.432442,2.37863,1362.875467,22.654373,-1.410591,11.062222,0.984053,99.679073,2.337498,511.202331,-0.312352,-0.008887,1.680412,0.629952,1.009804,1.009709,A01
41.803851,12.9958,-9.004732,-33.554665,-29.563597,14.268651,63.59767,407.735521,22.799723,31.454874,54.779721,3.777387,7.974815,20.192462,-25.188244,-125.632209,24.965184,0,0,0.5,1.793558,0.079958,-0.286582,-97721.596537,-45789.932491,-348749.892223,-492261.426883,1.345873,-6.717017,2.710001,191.82305,32.700753,-9.131215,2.802218,1.046198,35.900364,5.225726,544.035393,-0.767709,-0.282401,2.584667,0.652286,1.008064,1.008,A01
42.406516,10.697644,-4.875104,-40.663304,-34.840763,13.677016,4.226238,96.39505,13.927428,7.622215,45.023387,3.698245,2.055782,9.818098,-7.256875,17.656899,-34.835108,1,2,0.5,1.170338,-0.342439,-0.008829,-97748.419506,-45763.236064,-348793.352396,-492305.011008,0.561424,-1.825042,1.149414,3447.826576,557.330201,-3.320342,7.348323,1.059309,33.37035,4.894145,459.426607,-0.625898,-0.176032,3.772671,0.658693,1.008064,1.008,A01
41.609226,11.09691,-5.268713,-39.743931,-33.915734,9.452518,2.000345,119.822056,12.274773,5.782442,45.005538,3.074495,1.414336,10.946326,-4.343977,15.459638,-33.640849,0,0,0.5,1.128222,0.024484,-0.009033,-118096.077882,-55243.950568,-421217.897152,-594557.929608,0.584702,-7.790162,3.653024,243.518458,53.446345,-3.332283,7.160724,1.082362,44.507673,10.455413,557.788125,-0.211876,-0.057131,1.138242,0.67171,1.009804,1.009709,A01
43.353125,16.228741,-10.017912,-35.151979,-28.94115,21.191281,49.943437,330.059893,27.897604,31.071099,52.512194,4.603399,7.067067,18.167551,-15.140773,-90.952634,-17.653784,0,0,0.5,1.749834,0.084539,-0.163605,-116741.076225,-48325.840853,-342771.01466,-507837.938354,1.329229,-5.432396,2.161552,123.822937,20.578582,-9.806041,8.552575,0.941085,45.63423,4.872684,487.902278,-0.98592,-0.264078,4.813905,0.574373,1.008064,1.008,A01
42.5855,13.919718,-6.295132,-39.716138,-32.091551,12.928784,4.179169,106.113743,16.011913,10.133237,44.123694,3.595662,2.044301,10.301153,-6.397179,16.66256,-36.59536,0,1,0.5,1.152165,-0.056254,-0.005036,-116870.85126,-47979.422486,-342638.271382,-507488.54971,0.593777,-4.985117,2.929675,361.099025,34.408889,-4.445812,10.842665,0.954673,49.536124,6.15434,512.005492,-0.890855,-0.192219,6.466133,0.581358,1.008064,1.008,A01
41.811513,13.509698,-5.63409,-39.155154,-31.279546,12.641032,1.995081,115.508306,14.74021,6.084352,44.074528,3.555423,1.412473,10.747479,-5.014629,15.115704,-38.171939,0,0,0.5,1.11671,0.033824,-0.005108,-136110.022647,-55616.169569,-398785.602288,-590511.799235,0.58499,-7.227373,2.959404,209.801672,35.084267,-3.76751,9.241726,0.975153,63.151164,11.132886,545.523307,-0.305641,-0.059766,2.199636,0.588272,1.009434,1.009345,A01
42.572638,12.842574,-19.308831,-28.681655,-35.147912,133.636376,96.827317,334.940912,31.244626,41.783499,46.327017,11.56012,9.840087,18.301391,82.325832,-109.186607,-207.237591,0.5,0,0.5,1.635257,0.050495,-0.214762,-163406.893283,-104376.750877,-312819.268781,-580602.920559,1.341558,-2.453403,1.855604,25.431049,15.852466,-18.68682,16.820881,0.369474,116.228455,28.050545,403.390771,1.37867,-0.517879,6.138296,0.26736,1.008064,1.008,A01
44.217369,18.841107,-13.489017,-37.566062,-32.213972,22.347908,9.317977,63.017207,21.255941,17.974025,40.432892,4.727357,3.052536,7.938338,-8.714652,20.082097,-34.805928,0.5,0,0.5,1.114793,0.041738,-0.003514,-162988.197147,-104480.121674,-312957.729913,-580426.054742,0.733635,-3.19297,2.207901,41.085202,19.683414,-10.118766,14.402003,0.378367,113.878719,30.1435,397.587999,2.461501,-0.439363,9.454724,0.273448,1.008064,1.008,A01
42.549051,19.132764,-11.938656,-36.06361,-28.869503,22.634285,10.406393,88.02223,22.642457,13.316737,40.19047,4.75755,3.225894,9.382016,-15.120231,30.165065,-44.421191,0.5,0,0.5,1.170268,0.005646,-0.00366,-181976.204873,-98063.283762,-317577.911413,-597617.404911,0.635733,-3.690233,2.014001,56.015458,16.304655,-8.450778,14.977062,0.38248,136.76884,39.424865,414.548388,1.416085,-0.20191,4.980622,0.275398,1.008403,1.008333,A01
42.452471,15.146188,-17.02587,-29.010808,-30.89049,142.611198,107.082747,304.999566,34.782977,39.222027,47.466548,11.941993,10.348079,17.464237,87.275035,-116.756796,-207.465456,0.5,0,0.5,1.55867,0.054681,-0.250301,-172512.526019,-82856.907174,-314085.449823,-569454.89029,1.3489,-3.041689,1.774371,39.431022,13.681197,-16.943096,13.411471,0.377922,133.667577,17.284772,419.772563,1.323184,-0.451563,5.097262,0.285293,1.008064,1.008,A01
42.924976,20.38753,-10.670265,-36.118942,-26.401677,28.921887,6.094164,92.554296,23.637793,16.020824,40.393076,5.377907,2.468636,9.620514,-8.355642,14.290194,-51.413153,0.5,0,0.5,1.144807,0.038931,-0.004513,-172630.17463,-81840.259893,-314236.238956,-568706.678738,0.676926,-3.931577,1.929328,62.621171,14.955935,-8.577652,16.264061,0.387063,129.388432,17.320472,405.451428,2.215733,-0.350636,7.239842,0.29138,1.008064,1.008,A01
42.511359,20.089273,-9.658525,-36.187421,-25.756674,26.829044,6.182831,88.083458,22.621712,10.632268,40.392836,5.179676,2.48653,9.385279,-12.855359,23.245555,-48.562907,0.5,0,0.5,1.111225,0.025408,-0.004504,-184499.974094,-87417.170685,-334876.637887,-606793.787567,0.605375,-4.338038,1.955177,75.503727,15.361162,-6.786911,15.013493,0.385573,140.305898,33.435387,464.753,1.047047,-0.144367,3.435878,0.289891,1.00862,1.008545,A01
42.198752,11.882207,-19.421806,-26.422828,-33.962427,161.992532,123.711473,389.176022,34.032144,40.860375,51.616643,12.727629,11.122566,19.727545,104.293835,-149.925206,-249.945231,0.5,0,0.5,1.790167,0.049728,-0.416997,-161321.141739,-94711.41939,-316669.688481,-572702.257164,1.449505,-2.587538,5.238682,28.643292,1552.387421,-18.880632,18.262992,0.36025,116.059328,24.213584,423.701517,1.112756,-0.500211,6.136918,0.262314,1.008064,1.008,A01
43.166448,18.552942,-13.069691,-36.377334,-30.894083,28.302999,16.988221,92.690474,21.695838,23.124501,40.725013,5.320056,4.121677,9.627589,-5.231271,11.695319,-50.852414,1.5,0,0.5,1.153932,0.030598,-0.003436,-160748.871511,-94446.322418,-317176.883157,-572372.08243,0.794015,-3.286917,5.618265,44.136845,1433.159231,-11.140102,14.37004,0.369173,120.718943,30.642076,455.344101,2.044344,-0.377206,9.364711,0.268557,1.008064,1.008,A01
42.319391,18.664087,-11.032856,-36.329742,-28.698511,23.703275,7.738274,96.936108,20.944032,12.105607,40.793434,4.868601,2.781775,9.845614,-13.52878,27.324423,-47.805101,0.5,0,0.5,1.10678,0.027463,-0.003441,-169416.09684,-102437.471448,-335270.186463,-607123.760004,0.605994,-3.713644,2.082972,55.382019,17.43239,-8.02805,14.219872,0.368779,136.282312,46.693606,532.019092,1.050819,-0.172206,4.640045,0.267059,1.008547,1.008474,A01
42.324064,5.075234,16.797105,-31.974728,-10.10239,229.638507,41.381959,310.806831,46.007179,31.989706,43.369092,15.153828,6.432881,17.629714,-55.289109,-91.734673,231.459295,0.5,0,0,8.174933,1.91686,0.000407,-24503.715055,-145051.42806,-338606.676257,-508161.821002,1.51106,2.71276,-68.958305,30.531207,486028.206407,12.455383,10.682978,0.919044,19.358571,98.707242,512.331144,-0.009477,-2.265092,-69.830558,0.539411,1.008064,1.008,A01
43.839311,-3.985208,18.06229,-39.558576,-25.481494,5.33885,22.463852,111.754621,11.878254,27.107096,43.731742,2.310595,4.739605,10.571406,-7.67797,-41.096105,5.70724,0.5,0,1,-0.23788,1.502722,-0.008843,-24550.112172,-145026.793472,-338592.505649,-508169.412797,0.872929,2.316259,-10.847483,21.929745,492.288616,13.800845,-3.303796,0.924693,21.553953,108.234864,504.593772,0.112927,-2.616431,-94.678252,0.542885,1.008064,1.008,A01
42.681242,-2.863431,16.742512,-39.14667,-25.267589,0.60142,19.011815,100.631244,4.123706,18.395766,43.347424,0.775513,4.360254,10.031513,-3.3484,-43.728917,7.709389,0.5,0,0,-0.331071,1.111169,0.000332,-26913.642546,-157656.988015,-367241.453288,-551812.086463,0.54337,2.46777,-13.589044,24.789719,740.622844,11.622247,-2.157365,0.960348,3.794465,108.982864,597.972186,0.068811,-1.14923,-43.44823,0.557678,1.008772,1.008695,A01
42.184413,3.66372,16.096418,-32.558901,-12.798764,199.896267,38.092054,329.286457,47.691639,27.919373,45.748361,14.138468,6.171876,18.146252,-55.404409,-92.215215,224.330673,0.5,0,0.5,10.848202,1.744449,-0.06137,-22677.120108,-138284.51115,-341390.249968,-502351.882475,1.456475,2.943628,-9.513836,36.666893,412.258008,11.867748,63.281412,0.823399,9.867036,76.147464,475.450671,0.015106,-2.792927,9.531385,0.517225,1.008064,1.008,A01
45.490779,-4.66552,17.882345,-41.281072,-28.064247,15.912486,11.997932,63.203364,18.716003,24.891059,43.876757,3.989046,3.463803,7.950054,-8.593475,-19.386442,-2.518351,0.5,0,0.5,-0.208123,1.400882,-0.00235,-21898.587545,-137890.797061,-341423.606743,-501212.993589,0.906134,2.451882,-11.955578,24.69898,600.511392,12.900922,-3.709731,0.829395,4.857816,65.679496,446.363812,0.154151,-3.710684,14.387281,0.520797,1.008065,1.008,A01
42.712406,-2.550424,15.97289,-39.521317,-26.098851,0.532109,16.955532,102.100686,3.887282,17.553264,43.819107,0.729458,4.11771,10.104488,-2.984825,-41.600051,7.324668,0.5,0,0.5,-0.380721,1.108958,-0.002454,-23221.350382,-145805.984949,-361275.956513,-530303.294046,0.523508,2.592167,-15.798718,27.510434,1004.497428,11.344479,-1.892943,0.847417,4.268577,96.653414,602.53214,0.068602,-1.630554,6.662387,0.529203,1.008547,1.008475,A01
